raw/disc/disc_acc_gen,raw/disc/disc_acc,raw/disc/disc_acc_expert,raw/disc/disc_proportion_expert_pred,raw/disc/n_expert,raw/disc/global_step,raw/disc/n_generated,raw/disc/disc_loss,raw/disc/disc_proportion_expert_true,raw/disc/disc_entropy
0.953125,0.892578125,0.83203125,0.439453125,1024.0,4,1024.0,0.5982648134231567,0.5,0.6831822395324707
0.94921875,0.8935546875,0.837890625,0.4443359375,1024.0,4,1024.0,0.591098427772522,0.5,0.6815366148948669
0.9541015625,0.90234375,0.8505859375,0.4482421875,1024.0,4,1024.0,0.5842165946960449,0.5,0.680242657661438
0.939453125,0.90576171875,0.8720703125,0.46630859375,1024.0,4,1024.0,0.5742839574813843,0.5,0.6778608560562134
0.9462890625,0.9169921875,0.8876953125,0.470703125,1024.0,4,1024.0,0.5670099258422852,0.5,0.6761685609817505
0.9453125,0.92138671875,0.8974609375,0.47607421875,1024.0,4,1024.0,0.5578585863113403,0.5,0.6743891835212708
0.853515625,0.869140625,0.884765625,0.515625,1024.0,5,1024.0,0.58316969871521,0.5,0.6757028102874756
0.861328125,0.87646484375,0.8916015625,0.51513671875,1024.0,5,1024.0,0.5789365172386169,0.5,0.6743402481079102
0.869140625,0.880859375,0.892578125,0.51171875,1024.0,5,1024.0,0.5672388672828674,0.5,0.6700378060340881
0.859375,0.876953125,0.89453125,0.517578125,1024.0,5,1024.0,0.5636339783668518,0.5,0.6690468788146973
0.884765625,0.88134765625,0.8779296875,0.49658203125,1024.0,5,1024.0,0.5541964769363403,0.5,0.6641760468482971
0.8896484375,0.892578125,0.8955078125,0.5029296875,1024.0,5,1024.0,0.5485624074935913,0.5,0.6632731556892395
0.892578125,0.8935546875,0.89453125,0.5009765625,1024.0,5,1024.0,0.5330393314361572,0.5,0.6571275591850281
0.8935546875,0.88818359375,0.8828125,0.49462890625,1024.0,5,1024.0,0.531800389289856,0.5,0.654651939868927
0.6318359375,0.759765625,0.8876953125,0.6279296875,1024.0,6,1024.0,0.5624822378158569,0.5,0.6533713936805725
0.6669921875,0.7822265625,0.8974609375,0.615234375,1024.0,6,1024.0,0.5547755360603333,0.5,0.6508519649505615
0.7119140625,0.7958984375,0.8798828125,0.583984375,1024.0,6,1024.0,0.54710853099823,0.5,0.6471047401428223
0.78515625,0.845703125,0.90625,0.560546875,1024.0,6,1024.0,0.5273199081420898,0.5,0.6415722370147705
0.8330078125,0.86572265625,0.8984375,0.53271484375,1024.0,6,1024.0,0.5243955850601196,0.5,0.6412940621376038
0.8759765625,0.88720703125,0.8984375,0.51123046875,1024.0,6,1024.0,0.5081206560134888,0.5,0.6370277404785156
0.892578125,0.88671875,0.880859375,0.494140625,1024.0,6,1024.0,0.5008007884025574,0.5,0.6347147226333618
0.927734375,0.9091796875,0.890625,0.4814453125,1024.0,6,1024.0,0.4850924611091614,0.5,0.627714991569519
0.666015625,0.78076171875,0.8955078125,0.61474609375,1024.0,7,1024.0,0.5141888856887817,0.5,0.6264642477035522
0.7138671875,0.806640625,0.8994140625,0.5927734375,1024.0,7,1024.0,0.5001636743545532,0.5,0.6210181713104248
0.7412109375,0.8076171875,0.8740234375,0.56640625,1024.0,7,1024.0,0.4995087683200836,0.5,0.6219553351402283
0.7822265625,0.83349609375,0.884765625,0.55126953125,1024.0,7,1024.0,0.4880064129829407,0.5,0.6175855398178101
0.779296875,0.84130859375,0.9033203125,0.56201171875,1024.0,7,1024.0,0.4731120765209198,0.5,0.6068435907363892
0.841796875,0.85888671875,0.8759765625,0.51708984375,1024.0,7,1024.0,0.4663766622543335,0.5,0.6063458919525146
0.8896484375,0.87255859375,0.85546875,0.48291015625,1024.0,7,1024.0,0.45767080783843994,0.5,0.6000595092773438
0.9287109375,0.8974609375,0.8662109375,0.46875,1024.0,7,1024.0,0.4469003975391388,0.5,0.5978899002075195
0.8994140625,0.89697265625,0.89453125,0.49755859375,1024.0,8,1024.0,0.4282274842262268,0.5,0.5896831750869751
0.9150390625,0.89306640625,0.87109375,0.47802734375,1024.0,8,1024.0,0.42842328548431396,0.5,0.5881699323654175
0.9365234375,0.8984375,0.8603515625,0.4619140625,1024.0,8,1024.0,0.42090746760368347,0.5,0.5822001099586487
0.93359375,0.90283203125,0.8720703125,0.46923828125,1024.0,8,1024.0,0.4122737646102905,0.5,0.5780222415924072
0.9443359375,0.90771484375,0.87109375,0.46337890625,1024.0,8,1024.0,0.4027848243713379,0.5,0.5732743740081787
0.970703125,0.9228515625,0.875,0.4521484375,1024.0,8,1024.0,0.3835744261741638,0.5,0.5571685433387756
0.9833984375,0.93603515625,0.888671875,0.45263671875,1024.0,8,1024.0,0.3781368136405945,0.5,0.5560017824172974
0.98046875,0.931640625,0.8828125,0.451171875,1024.0,8,1024.0,0.37296104431152344,0.5,0.5510760545730591
0.5859375,0.72705078125,0.8681640625,0.64111328125,1024.0,9,1024.0,0.5884453058242798,0.5,0.5324760675430298
0.5966796875,0.73583984375,0.875,0.63916015625,1024.0,9,1024.0,0.586344838142395,0.5,0.5316331386566162
0.595703125,0.7314453125,0.8671875,0.6357421875,1024.0,9,1024.0,0.5889195203781128,0.5,0.5280582904815674
0.6162109375,0.7431640625,0.8701171875,0.626953125,1024.0,9,1024.0,0.5750613212585449,0.5,0.5290809869766235
0.619140625,0.74267578125,0.8662109375,0.62353515625,1024.0,9,1024.0,0.5677455067634583,0.5,0.5229419469833374
0.615234375,0.740234375,0.865234375,0.625,1024.0,9,1024.0,0.560867190361023,0.5,0.5234347581863403
0.625,0.736328125,0.84765625,0.611328125,1024.0,9,1024.0,0.5527180433273315,0.5,0.5198133587837219
0.607421875,0.72998046875,0.8525390625,0.62255859375,1024.0,9,1024.0,0.5463109016418457,0.5,0.5238761901855469
0.9306640625,0.8818359375,0.8330078125,0.451171875,1024.0,10,1024.0,0.37425270676612854,0.5,0.5343286991119385
0.9375,0.88232421875,0.8271484375,0.44482421875,1024.0,10,1024.0,0.3699510097503662,0.5,0.5322891473770142
0.955078125,0.8876953125,0.8203125,0.4326171875,1024.0,10,1024.0,0.36889639496803284,0.5,0.5302000641822815
0.97265625,0.8994140625,0.826171875,0.4267578125,1024.0,10,1024.0,0.3638317286968231,0.5,0.5255454778671265
0.974609375,0.89013671875,0.8056640625,0.41552734375,1024.0,10,1024.0,0.36359572410583496,0.5,0.5214589834213257
0.9677734375,0.8984375,0.8291015625,0.4306640625,1024.0,10,1024.0,0.35367873311042786,0.5,0.5175371170043945
0.978515625,0.90771484375,0.8369140625,0.42919921875,1024.0,10,1024.0,0.3429401218891144,0.5,0.5157046318054199
0.98046875,0.90185546875,0.8232421875,0.42138671875,1024.0,10,1024.0,0.33835524320602417,0.5,0.505220353603363
0.548828125,0.67919921875,0.8095703125,0.63037109375,1024.0,11,1024.0,0.6772366762161255,0.5,0.4839091897010803
0.5234375,0.677734375,0.83203125,0.654296875,1024.0,11,1024.0,0.667418360710144,0.5,0.4825862944126129
0.5498046875,0.69189453125,0.833984375,0.64208984375,1024.0,11,1024.0,0.6321477890014648,0.5,0.482879638671875
0.5361328125,0.67724609375,0.818359375,0.64111328125,1024.0,11,1024.0,0.6281014680862427,0.5,0.47896909713745117
0.544921875,0.68212890625,0.8193359375,0.63720703125,1024.0,11,1024.0,0.606826663017273,0.5,0.4948716461658478
0.5849609375,0.69384765625,0.802734375,0.60888671875,1024.0,11,1024.0,0.567399263381958,0.5,0.4997645616531372
0.599609375,0.70703125,0.814453125,0.607421875,1024.0,11,1024.0,0.5274584293365479,0.5,0.4982367753982544
0.5830078125,0.69287109375,0.802734375,0.60986328125,1024.0,11,1024.0,0.5352288484573364,0.5,0.5038560628890991
0.5859375,0.69970703125,0.8134765625,0.61376953125,1024.0,12,1024.0,0.7669442296028137,0.5,0.43668249249458313
0.5673828125,0.6923828125,0.8173828125,0.625,1024.0,12,1024.0,0.7507719993591309,0.5,0.4472135901451111
0.57421875,0.693359375,0.8125,0.619140625,1024.0,12,1024.0,0.7101519107818604,0.5,0.4448719024658203
0.5869140625,0.6943359375,0.8017578125,0.607421875,1024.0,12,1024.0,0.6644659042358398,0.5,0.45504724979400635
0.599609375,0.68994140625,0.7802734375,0.59033203125,1024.0,12,1024.0,0.6489090919494629,0.5,0.4722212553024292
0.62109375,0.716796875,0.8125,0.595703125,1024.0,12,1024.0,0.5746934413909912,0.5,0.4713963270187378
0.6171875,0.71142578125,0.8056640625,0.59423828125,1024.0,12,1024.0,0.5460749864578247,0.5,0.48512762784957886
0.625,0.70849609375,0.7919921875,0.58349609375,1024.0,12,1024.0,0.5253602266311646,0.5,0.5045392513275146
0.2109375,0.5,0.7890625,0.7890625,1024.0,13,1024.0,0.8022990226745605,0.5,0.5559850931167603
0.2451171875,0.505859375,0.7666015625,0.7607421875,1024.0,13,1024.0,0.7724192142486572,0.5,0.5690902471542358
0.251953125,0.50830078125,0.7646484375,0.75634765625,1024.0,13,1024.0,0.7395390868186951,0.5,0.5778745412826538
0.3212890625,0.53857421875,0.755859375,0.71728515625,1024.0,13,1024.0,0.7036619186401367,0.5,0.5974752306938171
0.3935546875,0.57568359375,0.7578125,0.68212890625,1024.0,13,1024.0,0.6770951747894287,0.5,0.6032317876815796
0.4970703125,0.619140625,0.7412109375,0.6220703125,1024.0,13,1024.0,0.6479593515396118,0.5,0.6104398965835571
0.560546875,0.63720703125,0.7138671875,0.57666015625,1024.0,13,1024.0,0.6303370594978333,0.5,0.6153746843338013
0.5791015625,0.6201171875,0.6611328125,0.541015625,1024.0,13,1024.0,0.6308823227882385,0.5,0.617138683795929
0.8115234375,0.72998046875,0.6484375,0.41845703125,1024.0,14,1024.0,0.5896042585372925,0.5,0.6349811553955078
0.8935546875,0.74365234375,0.59375,0.35009765625,1024.0,14,1024.0,0.5799250602722168,0.5,0.6292533874511719
0.9091796875,0.7734375,0.6376953125,0.3642578125,1024.0,14,1024.0,0.5604859590530396,0.5,0.6256217956542969
0.9423828125,0.76416015625,0.5859375,0.32177734375,1024.0,14,1024.0,0.5540075302124023,0.5,0.6225152611732483
0.970703125,0.779296875,0.587890625,0.30859375,1024.0,14,1024.0,0.541823148727417,0.5,0.6168872117996216
0.994140625,0.7841796875,0.57421875,0.2900390625,1024.0,14,1024.0,0.5397135615348816,0.5,0.6102125644683838
0.9921875,0.76708984375,0.5419921875,0.27490234375,1024.0,14,1024.0,0.5431253910064697,0.5,0.6071947813034058
0.998046875,0.79541015625,0.5927734375,0.29736328125,1024.0,14,1024.0,0.5117402076721191,0.5,0.5964263677597046
0.791015625,0.6640625,0.537109375,0.373046875,1024.0,15,1024.0,0.6115964651107788,0.5,0.6132899522781372
0.775390625,0.66552734375,0.5556640625,0.39013671875,1024.0,15,1024.0,0.615644097328186,0.5,0.6122102737426758
0.8203125,0.69482421875,0.5693359375,0.37451171875,1024.0,15,1024.0,0.5840076804161072,0.5,0.6067297458648682
0.7724609375,0.6669921875,0.5615234375,0.39453125,1024.0,15,1024.0,0.595189094543457,0.5,0.6064116954803467
0.8125,0.685546875,0.55859375,0.373046875,1024.0,15,1024.0,0.583103597164154,0.5,0.5999104976654053
0.8369140625,0.705078125,0.5732421875,0.3681640625,1024.0,15,1024.0,0.5700996518135071,0.5,0.6003161668777466
0.8330078125,0.71142578125,0.58984375,0.37841796875,1024.0,15,1024.0,0.5585012435913086,0.5,0.5971276760101318
0.82421875,0.7041015625,0.583984375,0.3798828125,1024.0,15,1024.0,0.5532884001731873,0.5,0.589934229850769
0.880859375,0.72412109375,0.5673828125,0.34326171875,1024.0,16,1024.0,0.5216279029846191,0.5,0.5677295923233032
0.865234375,0.728515625,0.591796875,0.36328125,1024.0,16,1024.0,0.5223271250724792,0.5,0.5692352056503296
0.869140625,0.73388671875,0.5986328125,0.36474609375,1024.0,16,1024.0,0.5195181369781494,0.5,0.5690311193466187
0.875,0.7421875,0.609375,0.3671875,1024.0,16,1024.0,0.5090160369873047,0.5,0.5654034614562988
0.8564453125,0.7392578125,0.6220703125,0.3828125,1024.0,16,1024.0,0.5020860433578491,0.5,0.5647916197776794
0.8544921875,0.73974609375,0.625,0.38525390625,1024.0,16,1024.0,0.5008113384246826,0.5,0.5619878768920898
0.8681640625,0.7421875,0.6162109375,0.3740234375,1024.0,16,1024.0,0.4947742819786072,0.5,0.5579800605773926
0.8876953125,0.7744140625,0.6611328125,0.38671875,1024.0,16,1024.0,0.4762522280216217,0.5,0.5534443855285645
0.94921875,0.8017578125,0.654296875,0.3525390625,1024.0,17,1024.0,0.4646725654602051,0.5,0.5665737986564636
0.93359375,0.7998046875,0.666015625,0.3662109375,1024.0,17,1024.0,0.45733293890953064,0.5,0.5582908987998962
0.9326171875,0.80224609375,0.671875,0.36962890625,1024.0,17,1024.0,0.44876813888549805,0.5,0.5568523406982422
0.9287109375,0.8017578125,0.6748046875,0.373046875,1024.0,17,1024.0,0.4490761160850525,0.5,0.5561181306838989
0.9375,0.8193359375,0.701171875,0.3818359375,1024.0,17,1024.0,0.43455249071121216,0.5,0.5549150109291077
0.9365234375,0.814453125,0.6923828125,0.3779296875,1024.0,17,1024.0,0.44377264380455017,0.5,0.5483156442642212
0.9560546875,0.826171875,0.6962890625,0.3701171875,1024.0,17,1024.0,0.43203073740005493,0.5,0.5434342622756958
0.943359375,0.82177734375,0.7001953125,0.37841796875,1024.0,17,1024.0,0.42494770884513855,0.5,0.536165177822113
0.83984375,0.7861328125,0.732421875,0.4462890625,1024.0,18,1024.0,0.41131073236465454,0.5,0.5061969757080078
0.849609375,0.78857421875,0.7275390625,0.43896484375,1024.0,18,1024.0,0.40754836797714233,0.5,0.5019221901893616
0.861328125,0.78759765625,0.7138671875,0.42626953125,1024.0,18,1024.0,0.4109734892845154,0.5,0.5059530138969421
0.849609375,0.80615234375,0.7626953125,0.45654296875,1024.0,18,1024.0,0.39579886198043823,0.5,0.5027984380722046
0.865234375,0.79638671875,0.7275390625,0.43115234375,1024.0,18,1024.0,0.4019739627838135,0.5,0.5014375448226929
0.8681640625,0.80224609375,0.736328125,0.43408203125,1024.0,18,1024.0,0.3898661136627197,0.5,0.4907298982143402
0.85546875,0.81689453125,0.7783203125,0.46142578125,1024.0,18,1024.0,0.37362581491470337,0.5,0.4836333692073822
0.8828125,0.81884765625,0.7548828125,0.43603515625,1024.0,18,1024.0,0.36867308616638184,0.5,0.4765278398990631
0.5634765625,0.6689453125,0.7744140625,0.60546875,1024.0,19,1024.0,0.5588276386260986,0.5,0.5676710605621338
0.6083984375,0.68359375,0.7587890625,0.5751953125,1024.0,19,1024.0,0.5405504703521729,0.5,0.562874972820282
0.6318359375,0.71435546875,0.796875,0.58251953125,1024.0,19,1024.0,0.5179228782653809,0.5,0.5590335726737976
0.7138671875,0.73583984375,0.7578125,0.52197265625,1024.0,19,1024.0,0.5031765103340149,0.5,0.554550051689148
0.765625,0.76318359375,0.7607421875,0.49755859375,1024.0,19,1024.0,0.47447124123573303,0.5,0.5452712774276733
0.8212890625,0.78857421875,0.755859375,0.46728515625,1024.0,19,1024.0,0.4613526165485382,0.5,0.5446248054504395
0.916015625,0.8212890625,0.7265625,0.4052734375,1024.0,19,1024.0,0.45507511496543884,0.5,0.5367680788040161
0.923828125,0.83056640625,0.7373046875,0.40673828125,1024.0,19,1024.0,0.42539578676223755,0.5,0.5185544490814209
0.826171875,0.794921875,0.763671875,0.46875,1024.0,20,1024.0,0.4412957429885864,0.5,0.5218454599380493
0.8388671875,0.77978515625,0.720703125,0.44091796875,1024.0,20,1024.0,0.4605582356452942,0.5,0.5191159248352051
0.8701171875,0.78125,0.6923828125,0.4111328125,1024.0,20,1024.0,0.46043622493743896,0.5,0.5224851369857788
0.8955078125,0.8212890625,0.7470703125,0.42578125,1024.0,20,1024.0,0.4286730885505676,0.5,0.5028349161148071
0.912109375,0.82421875,0.736328125,0.412109375,1024.0,20,1024.0,0.41531428694725037,0.5,0.5029997825622559
0.94140625,0.8291015625,0.716796875,0.3876953125,1024.0,20,1024.0,0.42176690697669983,0.5,0.4942682087421417
0.9541015625,0.85009765625,0.74609375,0.39599609375,1024.0,20,1024.0,0.38770508766174316,0.5,0.48060327768325806
0.9345703125,0.83203125,0.7294921875,0.3974609375,1024.0,20,1024.0,0.40354591608047485,0.5,0.4746421277523041
0.923828125,0.81103515625,0.6982421875,0.38720703125,1024.0,21,1024.0,0.39803314208984375,0.5,0.4208759367465973
0.9228515625,0.81298828125,0.703125,0.39013671875,1024.0,21,1024.0,0.3915402293205261,0.5,0.41488271951675415
0.931640625,0.8115234375,0.69140625,0.3798828125,1024.0,21,1024.0,0.3820880055427551,0.5,0.4139402508735657
0.9287109375,0.8173828125,0.7060546875,0.388671875,1024.0,21,1024.0,0.37964922189712524,0.5,0.41702473163604736
0.9384765625,0.82421875,0.7099609375,0.3857421875,1024.0,21,1024.0,0.3661143183708191,0.5,0.4083067774772644
0.9453125,0.82958984375,0.7138671875,0.38427734375,1024.0,21,1024.0,0.36757922172546387,0.5,0.4151254892349243
0.9404296875,0.83544921875,0.73046875,0.39501953125,1024.0,21,1024.0,0.3534656763076782,0.5,0.4095778167247772
0.94921875,0.837890625,0.7265625,0.388671875,1024.0,21,1024.0,0.3538449704647064,0.5,0.40093788504600525
0.9326171875,0.83203125,0.7314453125,0.3994140625,1024.0,22,1024.0,0.37668201327323914,0.5,0.45442265272140503
0.93359375,0.845703125,0.7578125,0.412109375,1024.0,22,1024.0,0.366018146276474,0.5,0.4446388781070709
0.9423828125,0.8359375,0.7294921875,0.3935546875,1024.0,22,1024.0,0.3690941035747528,0.5,0.44608253240585327
0.9443359375,0.8505859375,0.7568359375,0.40625,1024.0,22,1024.0,0.3526918590068817,0.5,0.4422447383403778
0.9365234375,0.84521484375,0.75390625,0.40869140625,1024.0,22,1024.0,0.34324729442596436,0.5,0.43835559487342834
0.953125,0.8603515625,0.767578125,0.4072265625,1024.0,22,1024.0,0.34231042861938477,0.5,0.43158552050590515
0.9501953125,0.85205078125,0.75390625,0.40185546875,1024.0,22,1024.0,0.3335045278072357,0.5,0.4279634952545166
0.951171875,0.8662109375,0.78125,0.4150390625,1024.0,22,1024.0,0.31505492329597473,0.5,0.4162557125091553
0.9072265625,0.84423828125,0.78125,0.43701171875,1024.0,23,1024.0,0.33906304836273193,0.5,0.37943100929260254
0.8994140625,0.83642578125,0.7734375,0.43701171875,1024.0,23,1024.0,0.3582104742527008,0.5,0.3886370360851288
0.9130859375,0.8525390625,0.7919921875,0.439453125,1024.0,23,1024.0,0.338858425617218,0.5,0.3704410791397095
0.90625,0.85009765625,0.7939453125,0.44384765625,1024.0,23,1024.0,0.34609806537628174,0.5,0.39521896839141846
0.916015625,0.861328125,0.806640625,0.4453125,1024.0,23,1024.0,0.32584887742996216,0.5,0.3706022799015045
0.9111328125,0.8564453125,0.8017578125,0.4453125,1024.0,23,1024.0,0.3259534537792206,0.5,0.36899977922439575
0.904296875,0.85009765625,0.7958984375,0.44580078125,1024.0,23,1024.0,0.3248339295387268,0.5,0.37009450793266296
0.90625,0.85595703125,0.8056640625,0.44970703125,1024.0,23,1024.0,0.32042157649993896,0.5,0.37325403094291687
0.9501953125,0.8818359375,0.8134765625,0.431640625,1024.0,24,1024.0,0.307894229888916,0.5,0.42121607065200806
0.943359375,0.87890625,0.814453125,0.435546875,1024.0,24,1024.0,0.3089500665664673,0.5,0.42057445645332336
0.9384765625,0.87744140625,0.81640625,0.43896484375,1024.0,24,1024.0,0.3089027404785156,0.5,0.4234066903591156
0.96875,0.8974609375,0.826171875,0.4287109375,1024.0,24,1024.0,0.2859600782394409,0.5,0.40240365266799927
0.974609375,0.89794921875,0.8212890625,0.42333984375,1024.0,24,1024.0,0.29276642203330994,0.5,0.40668338537216187
0.978515625,0.90869140625,0.8388671875,0.43017578125,1024.0,24,1024.0,0.2627953588962555,0.5,0.3903632164001465
0.98046875,0.91357421875,0.8466796875,0.43310546875,1024.0,24,1024.0,0.2629505693912506,0.5,0.3871164917945862
0.9912109375,0.92724609375,0.86328125,0.43603515625,1024.0,24,1024.0,0.24376246333122253,0.5,0.3762713670730591
0.6923828125,0.775390625,0.8583984375,0.5830078125,1024.0,25,1024.0,0.4387473165988922,0.5,0.41337350010871887
0.7236328125,0.7900390625,0.8564453125,0.56640625,1024.0,25,1024.0,0.42747968435287476,0.5,0.41234326362609863
0.71484375,0.78662109375,0.8583984375,0.57177734375,1024.0,25,1024.0,0.4443134665489197,0.5,0.41055136919021606
0.7138671875,0.79833984375,0.8828125,0.58447265625,1024.0,25,1024.0,0.4140586256980896,0.5,0.40867164731025696
0.7275390625,0.7880859375,0.8486328125,0.560546875,1024.0,25,1024.0,0.42775994539260864,0.5,0.40797507762908936
0.767578125,0.82568359375,0.8837890625,0.55810546875,1024.0,25,1024.0,0.39030247926712036,0.5,0.4076749086380005
0.744140625,0.806640625,0.869140625,0.5625,1024.0,25,1024.0,0.4055657982826233,0.5,0.40192797780036926
0.7509765625,0.80810546875,0.865234375,0.55712890625,1024.0,25,1024.0,0.39394980669021606,0.5,0.4086514711380005
0.6650390625,0.7734375,0.8818359375,0.6083984375,1024.0,26,1024.0,0.42633748054504395,0.5,0.4666597247123718
0.6728515625,0.76318359375,0.853515625,0.59033203125,1024.0,26,1024.0,0.43534475564956665,0.5,0.46317172050476074
0.6689453125,0.75634765625,0.84375,0.58740234375,1024.0,26,1024.0,0.44273608922958374,0.5,0.4690926671028137
0.6591796875,0.765625,0.8720703125,0.6064453125,1024.0,26,1024.0,0.42045456171035767,0.5,0.4632752537727356
0.666015625,0.759765625,0.853515625,0.59375,1024.0,26,1024.0,0.42210614681243896,0.5,0.46398431062698364
0.7138671875,0.78662109375,0.859375,0.57275390625,1024.0,26,1024.0,0.40130093693733215,0.5,0.45993900299072266
0.736328125,0.7900390625,0.84375,0.5537109375,1024.0,26,1024.0,0.4088425636291504,0.5,0.46468716859817505
0.748046875,0.80078125,0.853515625,0.552734375,1024.0,26,1024.0,0.4014556407928467,0.5,0.46105605363845825
0.765625,0.79931640625,0.8330078125,0.53369140625,1024.0,27,1024.0,0.38616353273391724,0.5,0.41159242391586304
0.7548828125,0.79150390625,0.828125,0.53662109375,1024.0,27,1024.0,0.3794376850128174,0.5,0.4085756540298462
0.76171875,0.78369140625,0.8056640625,0.52197265625,1024.0,27,1024.0,0.40834739804267883,0.5,0.41097474098205566
0.767578125,0.80078125,0.833984375,0.533203125,1024.0,27,1024.0,0.39184898138046265,0.5,0.41575589776039124
0.798828125,0.81494140625,0.8310546875,0.51611328125,1024.0,27,1024.0,0.37707245349884033,0.5,0.4161476492881775
0.8115234375,0.81640625,0.8212890625,0.5048828125,1024.0,27,1024.0,0.37465423345565796,0.5,0.4164092540740967
0.8388671875,0.822265625,0.8056640625,0.4833984375,1024.0,27,1024.0,0.37489545345306396,0.5,0.4090549051761627
0.8466796875,0.8203125,0.7939453125,0.4736328125,1024.0,27,1024.0,0.37357884645462036,0.5,0.41015225648880005
0.7314453125,0.76171875,0.7919921875,0.5302734375,1024.0,28,1024.0,0.55398029088974,0.5,0.4475835859775543
0.763671875,0.77392578125,0.7841796875,0.51025390625,1024.0,28,1024.0,0.5105080604553223,0.5,0.4574018120765686
0.787109375,0.7900390625,0.79296875,0.5029296875,1024.0,28,1024.0,0.4833545684814453,0.5,0.4455176293849945
0.7822265625,0.787109375,0.7919921875,0.5048828125,1024.0,28,1024.0,0.5003562569618225,0.5,0.4562702476978302
0.771484375,0.77783203125,0.7841796875,0.50634765625,1024.0,28,1024.0,0.49494510889053345,0.5,0.43687283992767334
0.7470703125,0.744140625,0.7412109375,0.4970703125,1024.0,28,1024.0,0.5376933813095093,0.5,0.45266929268836975
0.76171875,0.775390625,0.7890625,0.513671875,1024.0,28,1024.0,0.5023861527442932,0.5,0.442020982503891
0.791015625,0.79443359375,0.7978515625,0.50341796875,1024.0,28,1024.0,0.4739050269126892,0.5,0.4463040232658386
0.5224609375,0.64404296875,0.765625,0.62158203125,1024.0,29,1024.0,0.5991666913032532,0.5,0.534680962562561
0.5849609375,0.68359375,0.7822265625,0.5986328125,1024.0,29,1024.0,0.5762097835540771,0.5,0.5322222113609314
0.5966796875,0.67529296875,0.75390625,0.57861328125,1024.0,29,1024.0,0.566937267780304,0.5,0.5398342609405518
0.63671875,0.70068359375,0.7646484375,0.56396484375,1024.0,29,1024.0,0.5311212539672852,0.5,0.5389412641525269
0.6669921875,0.7099609375,0.7529296875,0.54296875,1024.0,29,1024.0,0.5251255631446838,0.5,0.537649393081665
